sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,created_at,updated_at,qty,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,additional_images,related_skus,associated_skus,additional_attributes
H4502053,,Default,simple,"Mipeque/Categoria/Bebés y Niños,Mipeque/Categoria/Menaje infantil,Mipeque/Marca/Mickey Mouse",base,"Vaso con Pajita Mickey y Goofy","¡No te pierdas el original <b>vaso con pajita Mickey y Goofy</b>! Con un sistema de placa giratoria en la parte superior, los más pequeños se quedarán alucinados cuando vean que sus personajes favoritos <b>Disney </b>giran cada vez que beben. Fabricado de plástico. Medidas aprox.: 7,30 x 24,50 x 7,30 cm.",,0.084,1,"Taxable Goods","Catalog, Search",18.9,7.48,4/4/2017,4/5/2017,vaso-con-pajita-mickey-y-goofy,,,,"2015-11-04 07:41:34","2017-03-16 10:15:43",43,vaso-con-pajita-mickey-y-goofy.jpg,"vaso-con-pajita-mickey-y-goofy imagen",vaso-con-pajita-mickey-y-goofy.jpg,"vaso-con-pajita-mickey-y-goofy imagen",vaso-con-pajita-mickey-y-goofy.jpg,"vaso-con-pajita-mickey-y-goofy imagen","vaso-con-pajita-mickey-y-goofy_1.jpg,vaso-con-pajita-mickey-y-goofy_2.jpg,vaso-con-pajita-mickey-y-goofy_3.jpg","B1530173,H4502010,H4502016,H4502018,H4502021,H4502023,H4502024,F1600015,F1600016,F1600023,F1600022,H4530281,H4502053,F1600043,F1600045,F1600044,F1600047,F1600046,F1600037,F1600038,F1600039,F1600040,F1600041,H4502056,H4502057,H4530327,V0000276,V0000277,V0000279,V0000280,V0000281,V0000282,V0000283,V0000284,V0500154,V0500155,V0500156,V0500157,V0500158,V0500159,V0500161,V0500162,V0500164,V0500165,V0500167,V0500168,V0500169,V0500170,V0500172,V0500173,V0500175,V0500176,V0500177,V0500179,V0500180,V0500194,V0500195,V0500197,V0500198,V1600108,V1600109,V1600110,V1600111,V1600112,V1600113,V1600114,V1600115,V1600116,V1600117,V1600118,V1600119,V1600120,V1600121,V1600122,V2100130,V2100123,V2100137","B1530173,H4502010,H4502016,H4502018,H4502021,H4502023,H4502024,F1600015,F1600016,F1600023,F1600022,H4530281,H4502053,F1600043,F1600045,F1600044,F1600047,F1600046,F1600037,F1600038,F1600039,F1600040,F1600041,H4502056,H4502057,H4530327,V0000276,V0000277,V0000279,V0000280,V0000281,V0000282,V0000283,V0000284,V0500154,V0500155,V0500156,V0500157,V0500158,V0500159,V0500161,V0500162,V0500164,V0500165,V0500167,V0500168,V0500169,V0500170,V0500172,V0500173,V0500175,V0500176,V0500177,V0500179,V0500180,V0500194,V0500195,V0500197,V0500198,V1600108,V1600109,V1600110,V1600111,V1600112,V1600113,V1600114,V1600115,V1600116,V1600117,V1600118,V1600119,V1600120,V1600121,V1600122,V2100130,V2100123,V2100137","marca=Mickey Mouse"
H4530288,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Jugar al aire libre,Mipeque/Marca/Sport Xpert",base,"Balón de Fútbol Goal!","¡El <b>balón de fútbol Goal! </b>no puede faltar en tu hogar! Fabricado de látex 1,6 mm y 32 paneles es el mejor aliado de pequeños y mayores. Peso aprox.: 320 g. Medidas aprox.: 20 cm.",,0.32,0,"Taxable Goods","Catalog, Search",12.55,5.32,4/4/2017,4/5/2017,balon-de-futbol-goal-blanco,,,,"2015-10-27 08:49:32","2017-03-24 13:05:02",84,balon-de-futbol-goal.jpg,"balon-de-futbol-goal imagen",balon-de-futbol-goal.jpg,"balon-de-futbol-goal imagen",balon-de-futbol-goal.jpg,"balon-de-futbol-goal imagen","balon-de-futbol-goal_1.jpg,balon-de-futbol-goal_2.jpg,balon-de-futbol-goal_3.jpg,balon-de-futbol-goal_4.jpg","H0500136,H4530134,H4530140,H4530172,H4530173,H4530171,H4530168,H4530169,H4530170,H4530181,H4530180,F1600008,H4530228,H4530232,H4530242,H4530259,I3505252,H4530266,H4530288,H4530289,H4530290,H4530291,H4530294,H4530308,H4530311,H4530312,H4530313,H4530314,G0500200,G0500201,G0500202,G0500203,H4530336,H4530337,V0300184,V0500250,V1600135","H0500136,H4530134,H4530140,H4530172,H4530173,H4530171,H4530168,H4530169,H4530170,H4530181,H4530180,F1600008,H4530228,H4530232,H4530242,H4530259,I3505252,H4530266,H4530288,H4530289,H4530290,H4530291,H4530294,H4530308,H4530311,H4530312,H4530313,H4530314,G0500200,G0500201,G0500202,G0500203,H4530336,H4530337,V0300184,V0500250,V1600135","color=Blanco,marca=Sport Xpert"
H4530289,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Jugar al aire libre,Mipeque/Marca/Sport Xpert",base,"Balón de Fútbol Goal!","¡El <b>balón de fútbol Goal! </b>no puede faltar en tu hogar! Fabricado de látex 1,6 mm y 32 paneles es el mejor aliado de pequeños y mayores. Peso aprox.: 320 g. Medidas aprox.: 20 cm.",,0.32,0,"Taxable Goods","Catalog, Search",12.55,5.32,4/4/2017,4/5/2017,balon-de-futbol-goal-negro,,,,"2015-10-27 08:52:04","2017-03-24 13:05:03",89,balon-de-futbol-goal.jpg,"balon-de-futbol-goal imagen",balon-de-futbol-goal.jpg,"balon-de-futbol-goal imagen",balon-de-futbol-goal.jpg,"balon-de-futbol-goal imagen","balon-de-futbol-goal_1.jpg,balon-de-futbol-goal_2.jpg,balon-de-futbol-goal_3.jpg,balon-de-futbol-goal_4.jpg","H0500136,H4530134,H4530140,H4530172,H4530173,H4530171,H4530168,H4530169,H4530170,H4530181,H4530180,F1600008,H4530228,H4530232,H4530242,H4530259,I3505252,H4530266,H4530288,H4530289,H4530290,H4530291,H4530294,H4530308,H4530311,H4530312,H4530313,H4530314,G0500200,G0500201,G0500202,G0500203,H4530336,H4530337,V0300184,V0500250,V1600135","H0500136,H4530134,H4530140,H4530172,H4530173,H4530171,H4530168,H4530169,H4530170,H4530181,H4530180,F1600008,H4530228,H4530232,H4530242,H4530259,I3505252,H4530266,H4530288,H4530289,H4530290,H4530291,H4530294,H4530308,H4530311,H4530312,H4530313,H4530314,G0500200,G0500201,G0500202,G0500203,H4530336,H4530337,V0300184,V0500250,V1600135","color=Negro,marca=Sport Xpert"
H4530290,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Jugar al aire libre,Mipeque/Marca/Sport Xpert",base,"Balón de Fútbol Soccer","Si quieres que tus hijos pasen momentos muy divertidos mientras practican deporte, no te quedes sin el <b>balón de fútbol Soccer</b>. ¡Nada mejor que una pelota para compartir momentos en familia! Fabricado de látex 1,6 mm y 32 paneles. Peso aprox.: 320 g. Medidas aprox.: 20 cm.",,0.32,0,"Taxable Goods","Catalog, Search",12.55,5.32,4/4/2017,4/5/2017,balon-de-futbol-soccer-blanco,,,,"2015-10-27 08:55:23","2017-03-27 15:23:36",95,balon-de-futbol-soccer.jpg,"balon-de-futbol-soccer imagen",balon-de-futbol-soccer.jpg,"balon-de-futbol-soccer imagen",balon-de-futbol-soccer.jpg,"balon-de-futbol-soccer imagen","balon-de-futbol-soccer_1.jpg,balon-de-futbol-soccer_2.jpg,balon-de-futbol-soccer_3.jpg,balon-de-futbol-soccer_4.jpg","H0500136,H4530134,H4530140,H4530172,H4530173,H4530171,H4530168,H4530169,H4530170,H4530181,H4530180,F1600008,H4530228,H4530232,H4530242,H4530259,I3505252,H4530266,H4530288,H4530289,H4530290,H4530291,H4530294,H4530308,H4530311,H4530312,H4530313,H4530314,G0500200,G0500201,G0500202,G0500203,H4530336,H4530337,V0300184,V0500250,V1600135","H0500136,H4530134,H4530140,H4530172,H4530173,H4530171,H4530168,H4530169,H4530170,H4530181,H4530180,F1600008,H4530228,H4530232,H4530242,H4530259,I3505252,H4530266,H4530288,H4530289,H4530290,H4530291,H4530294,H4530308,H4530311,H4530312,H4530313,H4530314,G0500200,G0500201,G0500202,G0500203,H4530336,H4530337,V0300184,V0500250,V1600135","color=Blanco,marca=Sport Xpert"
H4530291,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Jugar al aire libre,Mipeque/Marca/Sport Xpert",base,"Balón de Fútbol Soccer","Si quieres que tus hijos pasen momentos muy divertidos mientras practican deporte, no te quedes sin el <b>balón de fútbol Soccer</b>. ¡Nada mejor que una pelota para compartir momentos en familia! Fabricado de látex 1,6 mm y 32 paneles. Peso aprox.: 320 g. Medidas aprox.: 20 cm.",,0.32,0,"Taxable Goods","Catalog, Search",12.55,5.32,4/4/2017,4/5/2017,balon-de-futbol-soccer-negro,,,,"2015-10-27 08:59:19","2017-03-24 13:05:33",109,balon-de-futbol-soccer.jpg,"balon-de-futbol-soccer imagen",balon-de-futbol-soccer.jpg,"balon-de-futbol-soccer imagen",balon-de-futbol-soccer.jpg,"balon-de-futbol-soccer imagen","balon-de-futbol-soccer_1.jpg,balon-de-futbol-soccer_2.jpg,balon-de-futbol-soccer_3.jpg,balon-de-futbol-soccer_4.jpg","H0500136,H4530134,H4530140,H4530172,H4530173,H4530171,H4530168,H4530169,H4530170,H4530181,H4530180,F1600008,H4530228,H4530232,H4530242,H4530259,I3505252,H4530266,H4530288,H4530289,H4530290,H4530291,H4530294,H4530308,H4530311,H4530312,H4530313,H4530314,G0500200,G0500201,G0500202,G0500203,H4530336,H4530337,V0300184,V0500250,V1600135","H0500136,H4530134,H4530140,H4530172,H4530173,H4530171,H4530168,H4530169,H4530170,H4530181,H4530180,F1600008,H4530228,H4530232,H4530242,H4530259,I3505252,H4530266,H4530288,H4530289,H4530290,H4530291,H4530294,H4530308,H4530311,H4530312,H4530313,H4530314,G0500200,G0500201,G0500202,G0500203,H4530336,H4530337,V0300184,V0500250,V1600135","color=Negro,marca=Sport Xpert"
H2500270,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Muñecos y peluches,Mipeque/Marca/Christmas Planet",base,"Peluche Navideño Cantarín con Luces y Movimiento","¡Seguro que estas Navidades el <b>peluche navideño cantarín con luces y movimiento</b> será el protagonista indiscutible en tu hogar! Un gracioso y divertido peluche que, al apretar su mano, canta en inglés una popular canción navideña a la vez que se mueve y se iluminan sus luces rojas. Funciona con pilas (3 x AAA, no incluidas). Medidas aprox.: 22 x 33 x 15 cm.",,0.29,0,"Taxable Goods","Catalog, Search",41.6,18.89,4/4/2017,4/5/2017,peluche-navideno-cantarin-con-luces-y-movimiento-oso,,,,"2015-10-27 09:20:23","2017-03-24 11:54:46",2,peluche-navideno-cantarin-con-luces-y-movimiento.jpg,"peluche-navideno-cantarin-con-luces-y-movimiento imagen",peluche-navideno-cantarin-con-luces-y-movimiento.jpg,"peluche-navideno-cantarin-con-luces-y-movimiento imagen",peluche-navideno-cantarin-con-luces-y-movimiento.jpg,"peluche-navideno-cantarin-con-luces-y-movimiento imagen","peluche-navideno-cantarin-con-luces-y-movimiento_1.jpg,peluche-navideno-cantarin-con-luces-y-movimiento_2.jpg,peluche-navideno-cantarin-con-luces-y-movimiento_3.jpg,peluche-navideno-cantarin-con-luces-y-movimiento_4.jpg,peluche-navideno-cantarin-con-luces-y-movimiento_5.jpg","H4530198,H4530229,D3000175,D3000176,D4005218,H4530269,H2500270,H2500271,H4530303,H4530304,H0500269,H4530322,H2000153,H4530328,H4530331,H4530332,V0000140,V0000141,V0500254,V0500259,V0500275,V0500276,V0500301,V0500302,V0500303,V0200825,V0200826","H4530198,H4530229,D3000175,D3000176,D4005218,H4530269,H2500270,H2500271,H4530303,H4530304,H0500269,H4530322,H2000153,H4530328,H4530331,H4530332,V0000140,V0000141,V0500254,V0500259,V0500275,V0500276,V0500301,V0500302,V0500303,V0200825,V0200826","animal=Oso,marca=Christmas Planet"
H2500271,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Muñecos y peluches,Mipeque/Marca/Christmas Planet",base,"Peluche Navideño Cantarín con Luces y Movimiento","¡Seguro que estas Navidades el <b>peluche navideño cantarín con luces y movimiento</b> será el protagonista indiscutible en tu hogar! Un gracioso y divertido peluche que, al apretar su mano, canta en inglés una popular canción navideña a la vez que se mueve y se iluminan sus luces rojas. Funciona con pilas (3 x AAA, no incluidas). Medidas aprox.: 22 x 33 x 15 cm.",,0.29,0,"Taxable Goods","Catalog, Search",41.6,18.89,4/4/2017,4/5/2017,peluche-navideno-cantarin-con-luces-y-movimiento-perro,,,,"2015-10-27 09:21:41","2017-03-24 11:54:57",0,peluche-navideno-cantarin-con-luces-y-movimiento.jpg,"peluche-navideno-cantarin-con-luces-y-movimiento imagen",peluche-navideno-cantarin-con-luces-y-movimiento.jpg,"peluche-navideno-cantarin-con-luces-y-movimiento imagen",peluche-navideno-cantarin-con-luces-y-movimiento.jpg,"peluche-navideno-cantarin-con-luces-y-movimiento imagen","peluche-navideno-cantarin-con-luces-y-movimiento_1.jpg,peluche-navideno-cantarin-con-luces-y-movimiento_2.jpg,peluche-navideno-cantarin-con-luces-y-movimiento_3.jpg,peluche-navideno-cantarin-con-luces-y-movimiento_4.jpg,peluche-navideno-cantarin-con-luces-y-movimiento_5.jpg","H4530198,H4530229,D3000175,D3000176,D4005218,H4530269,H2500270,H2500271,H4530303,H4530304,H0500269,H4530322,H2000153,H4530328,H4530331,H4530332,V0000140,V0000141,V0500254,V0500259,V0500275,V0500276,V0500301,V0500302,V0500303,V0200825,V0200826","H4530198,H4530229,D3000175,D3000176,D4005218,H4530269,H2500270,H2500271,H4530303,H4530304,H0500269,H4530322,H2000153,H4530328,H4530331,H4530332,V0000140,V0000141,V0500254,V0500259,V0500275,V0500276,V0500301,V0500302,V0500303,V0200825,V0200826","animal=Perro,marca=Christmas Planet"
H4530292,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Juegos educativos y de habilidad,Mipeque/Marca/Junior Knows",base,"Pizarra Infantil Doble","¿Quieres sorprender a los pequeños de la casa? Por fin puedes hacerlo con un regalo que jamás pasa de moda, la <b>pizarra infantil doble</b>. Como tiene dos superficies de pizarra, los niños podrán compartirla con sus amigos. Fabricada de madera.  Incluye 1 borrador y tizas de colores. Edad recomendada: +3 años. Medidas aprox.: 45 x 85 x 30 cm.",,2.655,0,"Taxable Goods","Catalog, Search",55,25.89,4/4/2017,4/5/2017,pizarra-infantil-doble-azul,,,,"2015-10-27 10:48:09","2017-03-24 15:12:56",13,pizarra-infantil-doble.jpg,"pizarra-infantil-doble imagen",pizarra-infantil-doble.jpg,"pizarra-infantil-doble imagen",pizarra-infantil-doble.jpg,"pizarra-infantil-doble imagen","pizarra-infantil-doble_1.jpg,pizarra-infantil-doble_2.jpg,pizarra-infantil-doble_3.jpg,pizarra-infantil-doble_4.jpg","H4530112,H4530138,H4530144,H4530146,H4530147,H4530148,H4530145,H4530230,H4530234,H4530253,H4530254,H4530292,H4530293,H4530297,H4530298,H4530307,H4530309,H4530316,H4530318,H4600036,H4530321,H3525276,H4530334,V0000135,V0100151,V1600153,V1600157,V1600161,V1600162,V1600163,V1600164,V1600165,V1600170,V1600177,V0300265,V0500313,V0500321","H4530112,H4530138,H4530144,H4530146,H4530147,H4530148,H4530145,H4530230,H4530234,H4530253,H4530254,H4530292,H4530293,H4530297,H4530298,H4530307,H4530309,H4530316,H4530318,H4600036,H4530321,H3525276,H4530334,V0000135,V0100151,V1600153,V1600157,V1600161,V1600162,V1600163,V1600164,V1600165,V1600170,V1600177,V0300265,V0500313,V0500321","color=Azul,marca=Junior Knows"
H4530293,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Juegos educativos y de habilidad,Mipeque/Marca/Junior Knows",base,"Pizarra Infantil Doble","¿Quieres sorprender a los pequeños de la casa? Por fin puedes hacerlo con un regalo que jamás pasa de moda, la <b>pizarra infantil doble</b>. Como tiene dos superficies de pizarra, los niños podrán compartirla con sus amigos. Fabricada de madera.  Incluye 1 borrador y tizas de colores. Edad recomendada: +3 años. Medidas aprox.: 45 x 85 x 30 cm.",,2.655,0,"Taxable Goods","Catalog, Search",55,25.89,4/4/2017,4/5/2017,pizarra-infantil-doble-rosa,,,,"2015-10-27 10:49:41","2017-03-27 16:22:58",9,pizarra-infantil-doble.jpg,"pizarra-infantil-doble imagen",pizarra-infantil-doble.jpg,"pizarra-infantil-doble imagen",pizarra-infantil-doble.jpg,"pizarra-infantil-doble imagen","pizarra-infantil-doble_1.jpg,pizarra-infantil-doble_2.jpg,pizarra-infantil-doble_3.jpg,pizarra-infantil-doble_4.jpg","H4530112,H4530138,H4530144,H4530146,H4530147,H4530148,H4530145,H4530230,H4530234,H4530253,H4530254,H4530292,H4530293,H4530297,H4530298,H4530307,H4530309,H4530316,H4530318,H4600036,H4530321,H3525276,H4530334,V0000135,V0100151,V1600153,V1600157,V1600161,V1600162,V1600163,V1600164,V1600165,V1600170,V1600177,V0300265,V0500313,V0500321","H4530112,H4530138,H4530144,H4530146,H4530147,H4530148,H4530145,H4530230,H4530234,H4530253,H4530254,H4530292,H4530293,H4530297,H4530298,H4530307,H4530309,H4530316,H4530318,H4600036,H4530321,H3525276,H4530334,V0000135,V0100151,V1600153,V1600157,V1600161,V1600162,V1600163,V1600164,V1600165,V1600170,V1600177,V0300265,V0500313,V0500321","color=Rosa,marca=Junior Knows"
F1600043,,Default,simple,"Mipeque/Categoria/Bebés y Niños,Mipeque/Categoria/Menaje infantil,Mipeque/Marca/Junior Knows",base,"Cuchara Avión Infantil Junior Knows","<p>Si quieres hacer un regalo de lo más práctico y divertido, la <strong>cuchara Avión Infantil Junior Knows </strong>es lo que estás buscando. Pasa un rato de lo más agradable con los pequeños de la casa mientras comen oyendo el ruido de un particular avión de alegres colores. 100 % polipropileno. Medidas aprox.: 10,5 x 17,5 x 2 cm.</p>",,0.043,0,"Taxable Goods","Catalog, Search",13.9,5.1,4/4/2017,4/5/2017,cuchara-avion-infantil-junior-knows-rosa,,,,"2015-10-16 11:40:14","2017-03-15 15:09:26",32,cuchara-avion-infantil-junior-knows.jpg,"cuchara-avion-infantil-junior-knows imagen",cuchara-avion-infantil-junior-knows.jpg,"cuchara-avion-infantil-junior-knows imagen",cuchara-avion-infantil-junior-knows.jpg,"cuchara-avion-infantil-junior-knows imagen","cuchara-avion-infantil-junior-knows_1.jpg,cuchara-avion-infantil-junior-knows_2.jpg,cuchara-avion-infantil-junior-knows_3.jpg","B1530173,H4502010,H4502016,H4502018,H4502021,H4502023,H4502024,F1600015,F1600016,F1600023,F1600022,H4530281,H4502053,F1600043,F1600045,F1600044,F1600047,F1600046,F1600037,F1600038,F1600039,F1600040,F1600041,H4502056,H4502057,H4530327,V0000276,V0000277,V0000279,V0000280,V0000281,V0000282,V0000283,V0000284,V0500154,V0500155,V0500156,V0500157,V0500158,V0500159,V0500161,V0500162,V0500164,V0500165,V0500167,V0500168,V0500169,V0500170,V0500172,V0500173,V0500175,V0500176,V0500177,V0500179,V0500180,V0500194,V0500195,V0500197,V0500198,V1600108,V1600109,V1600110,V1600111,V1600112,V1600113,V1600114,V1600115,V1600116,V1600117,V1600118,V1600119,V1600120,V1600121,V1600122,V2100130,V2100123,V2100137","B1530173,H4502010,H4502016,H4502018,H4502021,H4502023,H4502024,F1600015,F1600016,F1600023,F1600022,H4530281,H4502053,F1600043,F1600045,F1600044,F1600047,F1600046,F1600037,F1600038,F1600039,F1600040,F1600041,H4502056,H4502057,H4530327,V0000276,V0000277,V0000279,V0000280,V0000281,V0000282,V0000283,V0000284,V0500154,V0500155,V0500156,V0500157,V0500158,V0500159,V0500161,V0500162,V0500164,V0500165,V0500167,V0500168,V0500169,V0500170,V0500172,V0500173,V0500175,V0500176,V0500177,V0500179,V0500180,V0500194,V0500195,V0500197,V0500198,V1600108,V1600109,V1600110,V1600111,V1600112,V1600113,V1600114,V1600115,V1600116,V1600117,V1600118,V1600119,V1600120,V1600121,V1600122,V2100130,V2100123,V2100137","color=Rosa,marca=Junior Knows"
F1600045,,Default,simple,"Mipeque/Categoria/Bebés y Niños,Mipeque/Categoria/Menaje infantil,Mipeque/Marca/Junior Knows",base,"Cuchara Avión Infantil Junior Knows","<p>Si quieres hacer un regalo de lo más práctico y divertido, la <strong>cuchara Avión Infantil Junior Knows </strong>es lo que estás buscando. Pasa un rato de lo más agradable con los pequeños de la casa mientras comen oyendo el ruido de un particular avión de alegres colores. 100 % polipropileno. Medidas aprox.: 10,5 x 17,5 x 2 cm.</p>",,0.043,0,"Taxable Goods","Catalog, Search",13.9,5.1,4/4/2017,4/5/2017,cuchara-avion-infantil-junior-knows-naranja,,,,"2015-10-16 11:42:30","2017-03-26 19:48:49",63,cuchara-avion-infantil-junior-knows.jpg,"cuchara-avion-infantil-junior-knows imagen",cuchara-avion-infantil-junior-knows.jpg,"cuchara-avion-infantil-junior-knows imagen",cuchara-avion-infantil-junior-knows.jpg,"cuchara-avion-infantil-junior-knows imagen","cuchara-avion-infantil-junior-knows_1.jpg,cuchara-avion-infantil-junior-knows_2.jpg,cuchara-avion-infantil-junior-knows_3.jpg","B1530173,H4502010,H4502016,H4502018,H4502021,H4502023,H4502024,F1600015,F1600016,F1600023,F1600022,H4530281,H4502053,F1600043,F1600045,F1600044,F1600047,F1600046,F1600037,F1600038,F1600039,F1600040,F1600041,H4502056,H4502057,H4530327,V0000276,V0000277,V0000279,V0000280,V0000281,V0000282,V0000283,V0000284,V0500154,V0500155,V0500156,V0500157,V0500158,V0500159,V0500161,V0500162,V0500164,V0500165,V0500167,V0500168,V0500169,V0500170,V0500172,V0500173,V0500175,V0500176,V0500177,V0500179,V0500180,V0500194,V0500195,V0500197,V0500198,V1600108,V1600109,V1600110,V1600111,V1600112,V1600113,V1600114,V1600115,V1600116,V1600117,V1600118,V1600119,V1600120,V1600121,V1600122,V2100130,V2100123,V2100137","B1530173,H4502010,H4502016,H4502018,H4502021,H4502023,H4502024,F1600015,F1600016,F1600023,F1600022,H4530281,H4502053,F1600043,F1600045,F1600044,F1600047,F1600046,F1600037,F1600038,F1600039,F1600040,F1600041,H4502056,H4502057,H4530327,V0000276,V0000277,V0000279,V0000280,V0000281,V0000282,V0000283,V0000284,V0500154,V0500155,V0500156,V0500157,V0500158,V0500159,V0500161,V0500162,V0500164,V0500165,V0500167,V0500168,V0500169,V0500170,V0500172,V0500173,V0500175,V0500176,V0500177,V0500179,V0500180,V0500194,V0500195,V0500197,V0500198,V1600108,V1600109,V1600110,V1600111,V1600112,V1600113,V1600114,V1600115,V1600116,V1600117,V1600118,V1600119,V1600120,V1600121,V1600122,V2100130,V2100123,V2100137","color=Naranja,marca=Junior Knows"
