ID;CATEGORY;NAME;ATTRIBUTE1;ATTRIBUTE2;VALUE1;VALUE2;DESCRIPTION;BRAND;FEATURE;PRICE;PVP_BIGBUY;PVD;IVA;VIDEO;EAN13;WIDTH;HEIGHT;DEPTH;WEIGHT;STOCK;DATE_ADD;DATE_UPD;IMAGE1;IMAGE2;IMAGE3;IMAGE4;IMAGE5;IMAGE6;IMAGE7;IMAGE8
H4502018;2571,2593,2596;"Porta-Sándwich Mickey Disney";;;;;"<p>¡El <strong>porta-sándwich Mickey Disney</strong> es perfecto para que los niños lleven el almuerzo o la merienda a cualquier parte! Esta pequeña tartera con la imagen del popular ratoncito es ideal para regalar a los más pequeños de la casa. Fabricada en PVC. Medidas: 14 x 3,5 x 14 cm.</p>";1133;;5.75;2.4;1.28;21;0;7569000736485;14;3.5;14;0.06;69;"2013-12-03 14:51:20";"2017-03-06 05:58:16";http://dropshipping.bigbuy.eu/imgs/H4502018_93087.jpg;http://dropshipping.bigbuy.eu/imgs/H4502018_93088.jpg;http://dropshipping.bigbuy.eu/imgs/H4502018_93086.jpg;;;;;
H4502021;2571,2593,2596;"Set de 2 Vasos del Real Madrid";;;;;"<p>Comprar <strong>set de 2 vasos del Real Madrid</strong> al mejor precio. Si te gusta el deporte y eres un fiel seguidor del Real Madrid, te proponemos este set de dos vasos de plástico para que estés siempre apoyando a tu equipo. Medidas: 7 x 7 x 10,8 cm. Producto oficial con licencia.</p>";1785;;7.7;2.9;1.29;21;0;7569000737888;7;13;7;0.057;25;"2013-12-03 15:15:13";"2017-03-15 12:39:51";http://dropshipping.bigbuy.eu/imgs/set-2-vasos-plastico-real-madrid-00.jpg;http://dropshipping.bigbuy.eu/imgs/set-2-vasos-plastico-real-madrid-01.jpg;;;;;;
H4502019;2571,2593,2601;"Manta de Actividades Hello Kitty ";;;;;"<p><strong>Comprar Manta de Juegos Hello Kitty al mejor precio. </strong>Preciosa <strong>manta de actividades</strong> infantil de <strong>Hello Kitty. </strong>Con<strong> Hello Kitty</strong>, su bebé descubrirá un nuevo mundo de colores, texturas y sonidos. Este suave<strong> edredón de actividades</strong> se convertirá en su primer gimnasio. Horas de diversión y aprendizaje garantizadas.  <br />Medidas aproximadas: 94 cm de largo x 76 cm de ancho.</p>";1104;;135;63.8;32.05;21;0;7569000737017;59.5;5.5;84;1.087;0;"2016-09-21 13:41:56";"2017-02-24 10:23:15";http://dropshipping.bigbuy.eu/imgs/mantita-actividades-hello-kitty-00.jpg;http://dropshipping.bigbuy.eu/imgs/mantita-actividades-hello-kitty-01.jpg;;;;;;
H4502023;2571,2593,2596;"Set de 2 Cubiertos F.C. Barcelona";;;;;"<p>¡Si eres seguidor del F.C. Barcelona seguro que quieres tener el <strong>set de 2 cubiertos F.C. Barcelona</strong>! Muestra tu orgullo por los colores de tu equipo con este set de cuchara y tenedor de plástico. Medidas aprox.: 16 x 3 cm.</p>";1786;;5.9;2.4;1.15;21;;7569000736720;2;9;20.5;0.035;96;"2013-12-03 16:22:51";"2017-03-01 15:17:30";http://dropshipping.bigbuy.eu/imgs/set-2-cubiertos-fc-barcelona-plastico-00.jpg;;;;;;;
H4502024;2571,2593,2596;"Set de 2 Cubiertos Real Madrid";;;;;"<p>¡Si eres seguidor del Real Madrid seguro que quieres tener el <strong>set de 2 cubiertos Real Madrid</strong>! Muestra tu orgullo por los colores de tu equipo con este set de cuchara y tenedor de plástico. Medidas aprox.: 16 x 3 cm.</p>";1785;;5.9;2.4;1.15;21;;7569000737895;9;20.5;1.5;0.035;7;"2013-12-03 16:33:37";"2017-03-26 20:27:20";http://dropshipping.bigbuy.eu/imgs/set-dos-cubiertos-real-madrid-plastico-00.jpg;;;;;;;
H4530191;2571,2572,2576;"Juego de Mesa - Cuatro en Raya";;;;;"<p><strong>Comprar Juego de Mesa | Cuatro en Raya al mejor precio</strong>. El <strong>clásico juego de mesa de 4 en Línea</strong>, una buena idea de regalo para compartir tardes de diversión en familia. Para 2 jugadores. A partir de 4 años. Los<strong> juegos de mesa</strong> de toda la vida ahora más nuevos que nunca en su tienda online de confianza.</p>";2258;;15.5;7.19;3.65;21;;7569000736324;40.5;3.5;26;0.535;0;"2013-12-03 16:50:24";"2017-03-24 15:08:03";http://dropshipping.bigbuy.eu/imgs/juego-4-en-linea-00.jpg;http://dropshipping.bigbuy.eu/imgs/juego-4-en-linea-02.jpg;http://dropshipping.bigbuy.eu/imgs/juego-4-en-linea-01.jpg;;;;;
H4502027;2571,2593,2605;"Almohada Cervical Dora la Exploradora";;;;;"<p><strong>Comprar Almohada Cervical Pitufo al mejor precio. </strong><strong>Reposacabezas</strong> infantil con licencia original de<strong> Dora la Exploradora.</strong> Tacto peluche. Ideal para que los niños descansen el cuello durante largos viajes en coche o avión. Medidas: 23 x 18 cm.</p>";1060;;9.9;5.04;2.56;21;0;7569000736560;23;34;5;0.136;1;"2013-12-03 16:55:34";"2017-01-19 13:21:57";http://dropshipping.bigbuy.eu/imgs/H4502027_93068.jpg;;;;;;;
H4530198;2571,2572,2581;"Muñeca Katy Sweet Baby";;;;;"<p>¡A los más peques de la casa les encantará jugar con la <b>muñeca Katy Sweet Baby</b>! Este adorable y gracioso <b>muñeco bebé </b>con pijama rosa incluye varios accesorios: biberón, sonajero, orinal... ¡Cuando le den el biberón a Katy, los niños observarán sorprendidos que bebe y hace pipí como si fuese un bebé de verdad! Longitud aprox.: 34 cm.</p>";2258;;45.6;21.65;11.04;21;0;7569000737192;30;36.6;17;0.943;247;"2014-08-04 07:12:05";"2017-03-24 15:08:10";http://dropshipping.bigbuy.eu/imgs/bebe-bebe-y-hace-pipi-00.jpg;http://dropshipping.bigbuy.eu/imgs/bebe-bebe-y-hace-pipi-01.jpg;;;;;;
H4530205;2571,2572,2587;"Todoterreno de Juguete con Sonido";;;;;"Si quieres que los pequeños de la casa se entusiasmen con un regalo, este es el <b>juguete </b>perfecto para ellos. Seguro que se sentirán unos auténticos aventureros con el <b>todoterreno de juguete con sonido</b>. Además, podrán poner las pegatinas que se incluyen a la vez que se divierten.<br><br>Este todoterreno incluye: 1 batería para su funcionamiento (6 V), tornillos para el montaje y 1 destornillador. Medidas del todoterreno montado aprox.: 94 x 62 x 58 cm. Edad recomendada: de 2 a 4 años. Peso máximo permitido: 25 kg.<br><br>Características:<br><ul><li>Botón para ir hacia delante o hacia atrás</li><li>Botón para interrumpir la marcha</li><li>Pedal de aceleración</li><li>Luces y sonidos de arranque de motor y cláxon (funciona con pilas: 2 x AA, no incluidas)</li><li>Cargador: 230 V, 50 Hz, 7 W</li></ul>";2258;;450;223.06;108.43;21;0;7569000738434;92;46;66.5;14.5;3;"2014-08-04 07:12:05";"2017-03-24 15:08:23";http://dropshipping.bigbuy.eu/imgs/todo-terreno-con-bateria-00.jpg;http://dropshipping.bigbuy.eu/imgs/todo-terreno-con-bateria-02.jpg;http://dropshipping.bigbuy.eu/imgs/todo-terreno-con-bateria-01.jpg;;;;;
H4600007;2571,2611,2613;"Cartera Infantil Princesas";;;;;"<p><strong>Comprar Cartera Infantil Princesas al mejor precio. Cartera escolar</strong> apta para niños de más de 3 años. La <strong>cartera Princesas </strong>es rosa y con imágenes de las princesas de <strong>Disney</strong>. Además de la cremallera principal, la <strong>cartera infantil Princesas</strong> incluye un compartimento inferior, ideal para la merienda o estuche. Por sus dimensiones y diseño esta <strong>cartera</strong> les encantará a tus hijos.</p><p>Medidas: 28 cm (alto) x 21 cm x 15 cm. Dispone de un asa en la parte superior para su cómodo transporte. No dispone de asas traseras para colgar en la espalda.</p>";1164;;24.7;11.44;5.83;21;0;7569000737864;24;10;20;0.235;39;"2013-12-09 13:11:40";"2017-02-10 20:42:50";http://dropshipping.bigbuy.eu/imgs/H4600007_93081.jpg;http://dropshipping.bigbuy.eu/imgs/H4600007_93084.jpg;http://dropshipping.bigbuy.eu/imgs/H4600007_93083.jpg;http://dropshipping.bigbuy.eu/imgs/H4600007_93082.jpg;;;;
H3505122;2571,2611,2616;"Calculadora iPhone";;;;;"<p>La <strong>calculadora iPhone</strong> es original y divertida. Tiene el fondo negro y botones de colores. Funciona con una pila AG10 y sus medidas son 6 x 11 cm. Esta calculadora tiene un diseño moderno con<strong> forma de iPhone</strong>. Es perfecta para los jóvenes y aquellos que buscan productos creativos.</p>";2253;;6.6;3.14;1.61;21;0;7569000752126;16;8.3;1;0.043;30;"2014-01-23 12:10:45";"2017-03-24 14:44:48";http://dropshipping.bigbuy.eu/imgs/calculadora-tipo-iphone-01.jpg;http://dropshipping.bigbuy.eu/imgs/calculadora-tipo-iphone-negro-00.jpg;;;;;;
F0505190;2571,2593,2597;"Limpiador de Oídos Nonowax";;;;;"<p>Con el <strong>limpiador de oídos Nonowax </strong>podrás mantener una buena higiene en tus oídos y en los de toda tu familia. Este práctico <strong>limpiador de oídos</strong> es muy efectivo para <strong>eliminar la cera de los oídos</strong> en unos instantes. <strong>El limpiador de oídos Nonowax </strong>es apto para todas las edades (incluidos niños).</p><p>Características del <strong>limpiador de oídos Nonowax:</strong></p><ul><li>Dispone de 4 puntas intercambiables</li><li>Incluye pequeño cepillo para limpieza del dispositivo</li><li>Funciona con 2 pilas AA (no incluidas)</li><li>Ligero y manejable</li></ul><p><strong><a title=""Limpiador de oídos Nonowax"" href=""http://www.nonowax.com"" target=""_blank"">www.nonowax.com</a></strong></p><p> </p>";993;;19.95;5.21;1.88;21;0;4899888102359;10.4;13.8;6;0.147;1585;"2014-08-04 07:12:05";"2017-03-28 22:00:20";http://dropshipping.bigbuy.eu/imgs/nonowax-02.jpg;http://dropshipping.bigbuy.eu/imgs/nonowax-04.jpg;http://dropshipping.bigbuy.eu/imgs/nonowax-03.jpg;http://dropshipping.bigbuy.eu/imgs/nonowax-00.jpg;http://dropshipping.bigbuy.eu/imgs/nonowax-01.jpg;;;
H4530221;2571,2593,2597;"Patito de Goma Diablillo";;;;;"<p>El <strong>patito de goma Diablillo</strong> causará sensanción entre los más pequeños, con su color rojo intenso, sus orejitas puntiagudas, sus pequeños cuernos y su tridente bajo el ala. Tus hijos podrán <strong>jugar</strong> con él en la bañera mientras disfrutan de su <strong>baño diario</strong>, que gracias a este original patito de goma será mucho más ameno y divertido.</p><p>Medidas aprox.: 9 x 8 x 7 cm</p>";2253;;7.35;2.99;1.13;21;0;7569000755066;6.5;8;8.5;0.051;111;"2014-08-04 07:12:05";"2017-03-28 21:21:26";http://dropshipping.bigbuy.eu/imgs/patito-goma-devil-000.jpg;http://dropshipping.bigbuy.eu/imgs/patito-goma-devil-00.jpg;http://dropshipping.bigbuy.eu/imgs/patito-goma-devil-01.jpg;;;;;
H4530222;2571,2593,2597;"Patitos de Goma Pareja Novios";;;;;"<p>Los<strong> patitos de goma pareja novios </strong>son un original y divertido detalle con el que sorprender a tu pareja en ocasiones especiales. Además, son también un juguete excelente para los más pequeños, que pueden entretenerse con ellos en la bañera o en cualquier parte. Este set incluye dos patitos: el novio y la novia. Cada uno mide aproximadamente 9 x 8 x 7 cm.</p>";2251;;14.9;6.35;2.99;21;0;7569000755929;8.5;9;6.5;0.051;26;"2014-08-04 07:12:05";"2017-03-24 14:48:32";http://dropshipping.bigbuy.eu/imgs/patitos-pareja-de-novios-000.jpg;http://dropshipping.bigbuy.eu/imgs/patitos-pareja-de-novios-00.jpg;http://dropshipping.bigbuy.eu/imgs/patitos-pareja-de-novios-02.jpg;http://dropshipping.bigbuy.eu/imgs/patitos-pareja-de-novios-03.jpg;;;;
H4530225;2571,2572,2660;"Globos para Globoflexia (pack de 17)";;;;;"<p>¡Los originales y creativos <strong>globos para globoflexia </strong>son perfectos para cualquier <strong>fiesta infantil</strong>! Los niños lo pasarán genial creando figuras y animales con estos globos de látex moldeables tan divertidos (mariposas, peces, pingüinos, pulpos, perros, ratones, patos, espadas, flores, ángeles, etc.)</p><ul><li>Cada cajita de plástico incluye 17 globos de <strong>colores surtidos</strong> y un folleto con ilustraciones para realizar las figuras</li><li>Expositor punto de venta gratis por la compra de 24 cajitas</li><li>Utilizar inflador (no incluido) para hinchar los globos</li><li>Edad recomendada: +6 años</li></ul>";2258;;5.95;2.02;1.03;21;0;7569000755073;6.5;12;6.5;0.044;202;"2014-08-04 07:12:05";"2017-03-27 09:46:04";http://dropshipping.bigbuy.eu/imgs/globos-infantiles-moldeables-00.jpg;http://dropshipping.bigbuy.eu/imgs/globos-infantiles-moldeables-01.jpg;http://dropshipping.bigbuy.eu/imgs/globos-infantiles-moldeables-02.jpg;;;;;
H4530224;2571,2572,2660;"Globos Yoyó (pack de 3)";;;;;"<p>¡Con estos fantásticos y sencillos <strong>globos Yoyó</strong> los <strong>niños</strong> podrán <strong>jugar y divertirse</strong> con sus amigos! Sólo hay que inflarlos, atarlos bien ¡y a disfrutar! Cada cajita incluye 3 globos Yoyó de colores surtidos, enviados de forma aleatoria según stock disponible. Expositor punto de venta gratis por la compra de 24 cajitas.</p><ul><li>Diámetro aprox. de cada globo: 30 cm</li><li>Utilizar inflador para hinchar los globos (no incluido)</li><li>Edad recomendada: +3 años</li></ul>";2258;;8.9;2.11;1.07;21;;7569000756049;6.5;12;6.5;0.05;210;"2014-08-04 07:12:05";"2017-03-27 13:20:32";http://dropshipping.bigbuy.eu/imgs/globos-yo-yo-000.jpg;http://dropshipping.bigbuy.eu/imgs/globos-yo-yo-00.jpg;http://dropshipping.bigbuy.eu/imgs/globos-yo-yo-01.jpg;http://dropshipping.bigbuy.eu/imgs/globos-yo-yo-02.jpg;;;;
H4505119;2571,2572,2576;"Juegos de Magia Profesionales";;;;;"<div><p>Hoy te presentamos los <strong>juegos de magia profesionales</strong> más increíbles que jamás hayas visto. Hay ocho modelos distintos, que mandamos de forma aleatoria según el stock del que dispongamos en cada momento. Tenemos juegos de cartas, de monedas, de cubiletes, etc. Piensa en un juego y seguro que lo tenemos.</p><p>Estos juegos de magia son alucinantes y te garantizan tardes enteras de <strong>diversión en familia</strong>. Expositor punto de venta por la compra de 18 unidades. Si te gusta la magia, seguro que este producto te encanta.</p></div>";2258;;19.2;6.82;3.34;21;0;7569000754892;9.5;14.5;5.5;0.126;83;"2014-08-04 07:12:05";"2017-03-25 14:55:47";http://dropshipping.bigbuy.eu/imgs/trucos-de-magia-8-disenos-00.jpg;http://dropshipping.bigbuy.eu/imgs/trucos-de-magia-8-disenos-01.jpg;http://dropshipping.bigbuy.eu/imgs/trucos-de-magia-8-disenos-02.jpg;http://dropshipping.bigbuy.eu/imgs/trucos-de-magia-8-disenos-03.jpg;;;;
H3505120;2571,2611,2616;"Calculadora iTablet Grande";Color;;Rosa;;"<p>¡La <strong>calculadora iTablet grande</strong> es lo más! Esta calculadora con forma de <strong>iTablet</strong> tiene hasta 8 dígitos y funciona con 1 pila LR1130 (incluida). Medidas: 24 x 19 x 1,2 cm. Si quieres estar a la última, este producto no puede faltar en tu escritorio.<strong><br /></strong></p>";2253;;16.9;8.22;4.87;21;;7569000696819;19.1;24.5;0.8;0.198;18;"2014-08-06 06:01:15";"2017-03-24 14:44:40";http://dropshipping.bigbuy.eu/imgs/calculadora-iphone-grande-negra.jpg;http://dropshipping.bigbuy.eu/imgs/calculadora-iphone-grande-rosa.jpg;;;;;;
H3505121;2571,2611,2616;"Calculadora iTablet Grande";Color;;Negro;;"<p>¡La <strong>calculadora iTablet grande</strong> es lo más! Esta calculadora con forma de <strong>iTablet</strong> tiene hasta 8 dígitos y funciona con 1 pila LR1130 (incluida). Medidas: 24 x 19 x 1,2 cm. Si quieres estar a la última, este producto no puede faltar en tu escritorio.<strong><br /></strong></p>";2253;;16.9;8.22;4.87;21;;7569000696802;19.1;24.5;0.8;0.198;0;"2014-08-06 06:01:15";"2017-03-24 14:44:45";http://dropshipping.bigbuy.eu/imgs/calculadora-iphone-grande-negra.jpg;http://dropshipping.bigbuy.eu/imgs/calculadora-iphone-grande-rosa.jpg;;;;;;
H3505116;2571,2611,2616;"Calculadora iTablet Pequeña";Color;;Rosa;;"<p>La <strong>calculadora iTablet</strong> es un accesorio imprescindible si te gusta estar siempre a la última. Tiene un atractivo diseño con forma de <strong>iTablet</strong> y resulta muy cómoda para realizar tus cálculos. Tiene hasta 8 dígitos y funciona con una pila LR1130 (incluida). Medidas: 23 x 13,8 x 0,9 cm. ¡Elige tu color favorito!<strong><br /></strong></p>";2253;;12.9;6.79;4.02;21;;7569000696789;14;23.5;1;0.198;20;"2014-08-06 06:01:15";"2017-03-24 14:44:40";http://dropshipping.bigbuy.eu/imgs/calculadora-iphone-mediana-blanca.jpg;http://dropshipping.bigbuy.eu/imgs/calculadora-iphone-mediana-rosa.jpg;http://dropshipping.bigbuy.eu/imgs/calculadora-iphone-mediana-negra.jpg;;;;;
H3505117;2571,2611,2616;"Calculadora iTablet Pequeña";Color;;Negro;;"<p>La <strong>calculadora iTablet</strong> es un accesorio imprescindible si te gusta estar siempre a la última. Tiene un atractivo diseño con forma de <strong>iTablet</strong> y resulta muy cómoda para realizar tus cálculos. Tiene hasta 8 dígitos y funciona con una pila LR1130 (incluida). Medidas: 23 x 13,8 x 0,9 cm. ¡Elige tu color favorito!<strong><br /></strong></p>";2253;;12.9;6.79;4.02;21;;7569000696796;14;23.5;1;0.198;17;"2014-08-06 06:01:15";"2017-03-24 14:44:40";http://dropshipping.bigbuy.eu/imgs/calculadora-iphone-mediana-blanca.jpg;http://dropshipping.bigbuy.eu/imgs/calculadora-iphone-mediana-rosa.jpg;http://dropshipping.bigbuy.eu/imgs/calculadora-iphone-mediana-negra.jpg;;;;;
H3505118;2571,2611,2616;"Calculadora iTablet Pequeña";Color;;Blanco;;"<p>La <strong>calculadora iTablet</strong> es un accesorio imprescindible si te gusta estar siempre a la última. Tiene un atractivo diseño con forma de <strong>iTablet</strong> y resulta muy cómoda para realizar tus cálculos. Tiene hasta 8 dígitos y funciona con una pila LR1130 (incluida). Medidas: 23 x 13,8 x 0,9 cm. ¡Elige tu color favorito!<strong><br /></strong></p>";2253;;12.9;6.79;4.02;21;;7569000696772;14;23.5;1;0.198;27;"2014-08-06 06:01:15";"2017-03-24 14:44:45";http://dropshipping.bigbuy.eu/imgs/calculadora-iphone-mediana-blanca.jpg;http://dropshipping.bigbuy.eu/imgs/calculadora-iphone-mediana-rosa.jpg;http://dropshipping.bigbuy.eu/imgs/calculadora-iphone-mediana-negra.jpg;;;;;
H4530144;2571,2572,2578;"Bola de Metal Propulsada Ball and Bug";Diseño;;"Tennis Ball";;"<p>Bola de Metal Ball & Bug propulsada. Nos recuerdan a los cochecitos de antaño que se arrastraban hacia atrás y comenzaban a correr con propulsión. Pues bien, las Bolas Ball & Bug funcionan de la misma forma. Simplemente hay que arrastrarlas un poquito hacia atrás y comenzarán a correr. Diferentes diseños pero mismo funcionamiento. Elige la tuya y haz tus competiciones de velocidad y distancia!!</p>";2258;;1.2;0.6;0.3;21;0;7569000692859;2.5;2.5;2.5;0.012;0;"2014-08-06 06:01:15";"2017-03-24 15:06:52";http://dropshipping.bigbuy.eu/imgs/bola-metal-propulsion-00.jpg;http://dropshipping.bigbuy.eu/imgs/bola-metal-propulsion-01.jpg;http://dropshipping.bigbuy.eu/imgs/bola-metal-propulsion-02.jpg;http://dropshipping.bigbuy.eu/imgs/bolas-metal-propulsion-00.jpg;;;;
H4530146;2571,2572,2578;"Bola de Metal Propulsada Ball and Bug";Diseño;;"Golf Ball";;"<p>Bola de Metal Ball & Bug propulsada. Nos recuerdan a los cochecitos de antaño que se arrastraban hacia atrás y comenzaban a correr con propulsión. Pues bien, las Bolas Ball & Bug funcionan de la misma forma. Simplemente hay que arrastrarlas un poquito hacia atrás y comenzarán a correr. Diferentes diseños pero mismo funcionamiento. Elige la tuya y haz tus competiciones de velocidad y distancia!!</p>";2258;;1.2;0.6;0.3;21;0;7569000692842;2.5;2.5;2.5;0.012;4;"2014-08-06 06:01:15";"2017-03-24 15:07:16";http://dropshipping.bigbuy.eu/imgs/bola-metal-propulsion-00.jpg;http://dropshipping.bigbuy.eu/imgs/bola-metal-propulsion-01.jpg;http://dropshipping.bigbuy.eu/imgs/bola-metal-propulsion-02.jpg;http://dropshipping.bigbuy.eu/imgs/bolas-metal-propulsion-00.jpg;;;;
H4530147;2571,2572,2578;"Bola de Metal Propulsada Ball and Bug";Diseño;;"Futbol Ball";;"<p>Bola de Metal Ball & Bug propulsada. Nos recuerdan a los cochecitos de antaño que se arrastraban hacia atrás y comenzaban a correr con propulsión. Pues bien, las Bolas Ball & Bug funcionan de la misma forma. Simplemente hay que arrastrarlas un poquito hacia atrás y comenzarán a correr. Diferentes diseños pero mismo funcionamiento. Elige la tuya y haz tus competiciones de velocidad y distancia!!</p>";2258;;1.2;0.6;0.3;21;0;7569000692873;2.5;2.5;2.5;0.012;43;"2014-08-06 06:01:15";"2017-03-24 15:07:16";http://dropshipping.bigbuy.eu/imgs/bola-metal-propulsion-00.jpg;http://dropshipping.bigbuy.eu/imgs/bola-metal-propulsion-01.jpg;http://dropshipping.bigbuy.eu/imgs/bola-metal-propulsion-02.jpg;http://dropshipping.bigbuy.eu/imgs/bolas-metal-propulsion-00.jpg;;;;
